	ID	Taxa	Kingdom	Seq_Length	Site	Group
5808	Q39002	Arabidopsis thaliana	Viridiplantae	624	False	5
5809	Q8GXJ1	Arabidopsis thaliana	Viridiplantae	552	False	5
5810	Q15049	Homo sapiens	Metazoa	377	True	5
5811	Q8NEY3	Homo sapiens	Metazoa	305	False	5
5812	Q3ZC04	Bos taurus	Metazoa	102	False	5
5813	Q76PC4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	562	False	5
5814	Q08949	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	612	False	5
5815	Q9Y228	Homo sapiens	Metazoa	551	False	5
5816	Q96BM1	Homo sapiens	Metazoa	317	False	5
5817	O75940	Homo sapiens	Metazoa	238	False	5
5818	O43313	Homo sapiens	Metazoa	823	False	5
5819	Q2V2P9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	66	True	5
5820	P29547	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	415	False	5
5821	Q9XI73	Arabidopsis thaliana	Viridiplantae	190	False	5
5822	P69850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False	5
5823	Q9LML2	Arabidopsis thaliana	Viridiplantae	979	False	5
5824	Q9NPI8	Homo sapiens	Metazoa	374	False	5
5825	Q8R1I1	Mus musculus	Metazoa	64	True	5
5826	P12294	Saccharomyces cerevisiae	Fungi	476	False	5
5827	Q9Y3R4	Homo sapiens	Metazoa	380	False	5
5828	Q8VZS0	Arabidopsis thaliana	Viridiplantae	321	True	5
5829	Q6UW78	Homo sapiens	Metazoa	93	True	5
5830	P13469	Drosophila melanogaster	Metazoa	542	False	5
5831	D5LXJ0	Lotus japonicus	Viridiplantae	691	False	5
5832	Q9UT31	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False	5
5833	Q9D945	Mus musculus	Metazoa	130	False	5
5834	Q9VE86	Drosophila melanogaster	Metazoa	353	False	5
5835	Q96LI5	Homo sapiens	Metazoa	555	False	5
5836	Q9NZ42	Homo sapiens	Metazoa	101	True	5
5837	A0A078CGE6	Brassica napus	Viridiplantae	1299	False	5
5838	Q96GM8	Homo sapiens	Metazoa	510	False	5
